Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9806000,13.5
CENSUS,1997,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (LESS THAN 1,000 $)",9811000,
CENSUS,1997,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (25,000 TO 49,999 $)",9813000,
CENSUS,2012,YEAR,,STATE,NEVADA,32,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),9816000,23.1
CENSUS,2007,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,MCLEOD,85,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9823000,
CENSUS,2002,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9827000,
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,GRUNDY,79,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9834000,20.5
CENSUS,2012,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,DODGE,91,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9836000,5.1
CENSUS,2012,YEAR,,STATE,FLORIDA,12,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),9836000,12.5
CENSUS,2002,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000,000 OR MORE $)",9839000,
CENSUS,2012,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,ROSEAU,135,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9842000,9.2
CENSUS,2002,YEAR,,COUNTY,MICHIGAN,26,WEST CENTRAL,40,NEWAYGO,123,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9842000,
CENSUS,2007,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 50 PCT OF OPERATIONS ON FARM SALES BASIS),9846000,
CENSUS,2012,YEAR,,COUNTY,ILLINOIS,17,CENTRAL,40,PEORIA,143,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9848000,13.5
CENSUS,2007,YEAR,,COUNTY,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9850000,
CENSUS,2002,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,MARSHALL,91,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9850000,
CENSUS,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),9853000,(H)
CENSUS,2002,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENRY,79,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9860000,
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,BLACK BELT,40,GREENE,63,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9862000,14.3
CENSUS,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)",9865000,7.5
CENSUS,2012,YEAR,,STATE,DELAWARE,10,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)",9870000,(H)
CENSUS,2002,YEAR,,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEE,61,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9873000,
CENSUS,2012,YEAR,,COUNTY,ALABAMA,1,BLACK BELT,40,PERRY,105,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9874000,22.1
CENSUS,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)",9875000,13.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)",9876000,17.8
CENSUS,1997,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9880000,
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,37,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9881000,4.3
CENSUS,2017,YEAR,,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,SUSQUEHANNA,115,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9882000,8.2
CENSUS,2007,YEAR,,COUNTY,NEBRASKA,31,NORTH,20,ROCK,149,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9886000,
CENSUS,2002,YEAR,,COUNTY,GEORGIA,13,NORTHEAST,30,ELBERT,105,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9887000,
CENSUS,2017,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FENTRESS,49,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9888000,28.4
CENSUS,2012,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",9888000,5.8
CENSUS,1997,YEAR,,COUNTY,MINNESOTA,27,WEST CENTRAL,40,LAC QUI PARLE,73,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9888000,
CENSUS,2012,YEAR,,STATE,ARIZONA,4,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (100,000 TO 249,999 $)",9889000,72.1
CENSUS,2017,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,MIDLAND,111,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9893000,8.1
CENSUS,2017,YEAR,,STATE,INDIANA,18,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)",9895000,19.4
CENSUS,2012,YEAR,,STATE,VERMONT,50,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (25,000 TO 49,999 $)",9896000,7.5
CENSUS,1997,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (10,000 TO 24,999 $)",9899000,
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,NORTHEAST,30,COLUMBIA,23,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9900000,12.5
CENSUS,2002,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,GREENE,133,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9902000,
CENSUS,2012,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,MANATEE,81,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9904000,9.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9905000,5.9
CENSUS,2007,YEAR,,COUNTY,HAWAII,15,HAWAII ISLAND,11,HAWAII,1,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9906000,
CENSUS,2002,YEAR,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,TAYLOR,441,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9908000,
CENSUS,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",9909000,5.9
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WASHINGTON,477,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9910000,5.4
CENSUS,2017,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9913000,3.5
CENSUS,2002,YEAR,,COUNTY,IOWA,19,EAST CENTRAL,60,LINN,113,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9918000,
CENSUS,2002,YEAR,,COUNTY,NEBRASKA,31,SOUTHWEST,70,HAYES,85,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9920000,
CENSUS,1997,YEAR,,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,ISLE OF WIGHT,93,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9922000,
CENSUS,2017,YEAR,,COUNTY,ALABAMA,1,BLACK BELT,40,MONTGOMERY,101,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9923000,14.3
CENSUS,1997,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,VAN ZANDT,467,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9924000,
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,CENTRAL,50,OSCEOLA,97,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9925000,12.5
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)",9928000,10.2
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,SOUTH TEXAS,96,MAVERICK,323,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9929000,5.4
CENSUS,2012,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,PALM BEACH,99,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9932000,9.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9940000,31.5
CENSUS,1997,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,BROWN,13,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9941000,
CENSUS,2017,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9944000,12.7
CENSUS,2002,YEAR,,STATE,MONTANA,30,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000,000 OR MORE $)",9944000,
CENSUS,2002,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (25,000 TO 49,999 $)",9946000,
CENSUS,1997,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (LESS THAN 1,000 $)",9948000,
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,DOUGLAS,67,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9951000,20.5
CENSUS,2017,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,ROBERTS,109,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9952000,14
CENSUS,1997,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9953000,
CENSUS,2002,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9954000,
CENSUS,2007,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9956000,
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",9961000,10.1
CENSUS,2007,YEAR,,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,MERCER,85,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9961000,
CENSUS,2002,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (5,000 TO 9,999 $)",9962000,
CENSUS,2017,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,HARDING,63,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9963000,14
CENSUS,2017,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9968000,22.9
CENSUS,2012,YEAR,,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,OLIVER,65,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9968000,10.1
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,BROWN,13,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9972000,
CENSUS,2002,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,LINCOLN,83,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9972000,
CENSUS,2007,YEAR,,STATE,WYOMING,56,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (250,000 TO 499,999 $)",9974000,
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)",9975000,16.8
CENSUS,2017,YEAR,,STATE,GEORGIA,13,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)",9980000,5.2
CENSUS,2007,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9980000,
CENSUS,2007,YEAR,,COUNTY,NEBRASKA,31,SOUTHWEST,70,FRONTIER,63,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9980000,
CENSUS,2007,YEAR,,COUNTY,ARIZONA,4,NORTHERN,10,COCONINO,5,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9981000,
CENSUS,2012,YEAR,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9983000,6.9
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HAMBLEN,63,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9983000,12.5
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UVALDE,463,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9983000,
CENSUS,2007,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9984000,
CENSUS,2002,YEAR,,COUNTY,MISSOURI,29,WEST,40,JOHNSON,101,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9986000,
CENSUS,2002,YEAR,,STATE,MARYLAND,24,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (25,000 TO 49,999 $)",9987000,
CENSUS,2012,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)",9988000,13.1
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,CALLAWAY,27,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9989000,
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,CONTRA COSTA,13,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9990000,
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),9992000,3.6
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,LINCOLN,83,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9992000,
CENSUS,2002,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,CASS,27,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9995000,
CENSUS,2007,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9997000,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,93,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,9997000,
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,UNION,159,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10001000,6.4
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,SOUTHEAST,90,CAPE GIRARDEAU,31,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10004000,3.6
CENSUS,2012,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,WAYNE,305,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10006000,5.1
CENSUS,2017,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10011000,4.8
CENSUS,2002,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,BROWN,13,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10016000,
CENSUS,2012,YEAR,,COUNTY,GEORGIA,13,SOUTHWEST,70,THOMAS,275,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10017000,5.1
CENSUS,2007,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10017000,
CENSUS,2007,YEAR,,COUNTY,MISSISSIPPI,28,EAST CENTRAL,60,KEMPER,69,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10019000,
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,SULLIVAN,105,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10021000,7.3
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10021000,
CENSUS,1997,YEAR,,COUNTY,MASSACHUSETTS,25,ALL COUNTIES,10,WORCESTER,27,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10026000,
CENSUS,2007,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,OTSEGO,77,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10029000,
CENSUS,2012,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,ORANGE,71,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10030000,7.7
CENSUS,2012,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BROOKS,27,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10034000,5.1
CENSUS,1997,YEAR,,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10034000,
CENSUS,2002,YEAR,,COUNTY,ALABAMA,1,UPPER PLAINS & PIEDMONT,30,CLAY,27,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10035000,
CENSUS,2002,YEAR,,COUNTY,MISSISSIPPI,28,SOUTH CENTRAL,80,LAMAR,73,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10035000,
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,SENECA,147,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10038000,6.4
CENSUS,2002,YEAR,,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10039000,
CENSUS,2012,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10040000,13.5
CENSUS,1997,YEAR,,COUNTY,KENTUCKY,21,PURCHASE,10,CALLOWAY,35,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10042000,
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,CENTRAL,50,ALACHUA,1,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10043000,12.5
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CRAWFORD,37,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10045000,21.3
CENSUS,2017,YEAR,,STATE,COLORADO,8,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)",10049000,18.7
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),10049000,18.9
CENSUS,2012,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (10,000 TO 24,999 $)",10054000,4.2
CENSUS,2002,YEAR,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10056000,
CENSUS,2002,YEAR,,COUNTY,NEBRASKA,31,EAST,60,WASHINGTON,177,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10056000,
CENSUS,2012,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)",10063000,4.6
CENSUS,2007,YEAR,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10064000,
CENSUS,1997,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,EMMET,63,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10066000,
CENSUS,2017,YEAR,,STATE,OREGON,41,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),10068000,34.6
CENSUS,2002,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,LACLEDE,105,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10068000,
CENSUS,1997,YEAR,,COUNTY,IOWA,19,CENTRAL,50,TAMA,171,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10073000,
CENSUS,2012,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,BAXTER,5,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10075000,14.4
CENSUS,2007,YEAR,,COUNTY,WISCONSIN,55,WEST CENTRAL,40,EAU CLAIRE,35,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10079000,
CENSUS,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10081000,11
CENSUS,2017,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,COOPER,53,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10081000,20.5
CENSUS,1997,YEAR,,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,BAXTER,5,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,10081000,
